id,point,ka,ke,k23,k32,v0,lag1,prob
13,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000000000006375749049631524
13,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.00001661292063718484
13,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.008660152384292134
13,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.0020946518198858856
13,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.2761866188186378
13,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.0000003264003323666387
13,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.02871131209392868
13,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.12348810516593414
13,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.0000011021418546138308
13,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.5608411182544909
14,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000000000000000000000000000000000000000000000564572160503391
14,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.021318230703892126
14,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.6993343603562663
14,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.00000000000000015678984993399286
14,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.000010717350792481435
14,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.00000000000000000000000000004810439531756274
14,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.27489581010637343
14,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.0006593355872108274
14,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.001385015037665701
14,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.0023965308577990852
15,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.0000000000021318450231419326
15,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.0000006598796261460477
15,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.005122899851310732
15,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.012069418118360278
15,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.398898589214735
15,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.0000065253002688351945
15,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.00651236598231002
15,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.10186067000897964
15,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.00000004495559794575449
15,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.47552882668667956
16,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000056687276771717064
16,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.0000000028515969570823558
16,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.00006004490757791975
16,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.8457429864339703
16,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.07068146932717789
16,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.051673237936047646
16,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.00007607003495474675
16,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.005346639093372666
16,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.00000000019403764716863346
16,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.02636286194449292
17,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023121150417887978
17,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.9458706925401933
17,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.000011869095916100921
17,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.00000000000000000000000000000000000000000164737092033332
17,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.000000000000000000021247690073949876
17,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.00000000000000000000000000000000000000000000000000000000000000000000024577565401434202
17,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.00009626422316821948
17,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.000000000000007250081407833973
17,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.054021174140697376
17,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.000000000000017777477522034296
18,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.047390965622952946
18,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.000000000037412625947947295
18,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0000007368473438101904
18,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.42400944034156834
18,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.0037027276972855473
18,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.5239355647856238
18,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.000001032533218052086
18,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.00015852034439722216
18,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.0000000000025276741808933645
18,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.0008010117876700287
19,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000010289743248136821
19,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.0000000043008287448853156
19,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.00005231387462891792
19,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.884727722473993
19,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.05708388607302241
19,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.029888178006445807
19,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.0000934377300092302
19,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.004763137070451399
19,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.00000000029146135774746224
19,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.02338103043591097
2,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000000000000000000012967066235743438
2,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.00015298279014078661
2,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.2095074469439163
2,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.0000005186915112173406
2,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.06906498501168427
2,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.00000000000042932588341947583
2,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.10516908891806215
2,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.11674066312115568
2,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.000010226089725642525
2,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.49935408843337475
20,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.0000000000000000000012119470378374376
20,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.0011973437914914288
20,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.054640774322892965
20,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.0000066719832231570785
20,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.08582519825499889
20,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.000000000023274882910354465
20,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.1519334697985471
20,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.1338036169946731
20,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.0000774031239320554
20,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.5725155217069664
3,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003208762158479976
3,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.9463275557732926
3,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0000003633008576315203
3,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.0000000000000000000000000000000000000000000000000688135784503073
3,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.000000000000000000012270671320570557
3,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.000000000000000000000000000000000000000000000000000000000000000000000000004389705469013693
3,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.0000016163712435296735
3,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.000000000000009963325444597133
3,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.053670464554572944
3,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.000000000000023241988282833988
4,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008402514779666485
4,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.9520032870011907
4,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0000000018515430840550764
4,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.000000000000000000000000000000000000000000000000000000000000000000000000000023975630591115256
4,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.00000000000000000000000000000000000016420379734347144
4,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012884917053866299
4,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.00000000003920656554392794
4,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.0000000000000000000000000009786968969740006
4,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.047996711108059725
4,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.0000000000000000000000000015249619314273403
5,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016259841436260176
5,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.9454625633486412
5,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0002246619646868333
5,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.00000000000000000000000000000000000000000002384437373207529
5,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.000000000000000005336580230656227
5,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.0000000000000000000000000000000000000000000000000000000000000000010398601081764934
5,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.000010991012527480779
5,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.0000000000008144094649116413
5,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.05430178367128203
5,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.00000000000204802105335993
6,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.03677657672662122
6,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.000000000043176637927470844
6,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0000007063401571931148
6,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.44541033140887953
6,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.0033758871511278083
6,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.5135387153198692
6,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.0000009987031957907488
6,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.00014833423137022977
6,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.00000000000290933947696812
6,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.0007484500726928797
7,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.0000000000000000000000026177398934510836
7,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.00014363915609044088
7,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.03569739137806856
7,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.0000012681451067200717
7,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.08923996085506411
7,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.0000000000009185798304189216
7,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.1236947663014355
7,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.14192585222468992
7,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.000009617257814412151
7,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.6092875046808118
8,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000003452156258331933
8,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.00000011646579277842052
8,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.0010486870769352286
8,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.1530890842966452
8,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.45350772456549265
8,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.0006623815999245852
8,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.002010414102449234
8,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.06735868038602481
8,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.000000007950790069530455
8,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.32232290010378917
9,0,0.14122486114501956,0.06243573763370515,1.3540079593658447,4.980304956436157,40.56860947608948,2.981753063201904,0.000000000000000000000000000000000000000000004061934010458992
9,1,0.13144821166992182,0.09076475074291233,0.012846589088439941,4.994978308677673,90.77033114433289,0.7835594177246094,0.011128619728086219
9,2,0.3039482116699219,0.0524022507429123,0.012846589088439941,4.994978308677673,110.73908114433289,0.9585594177246095,0.4648542713204855
9,3,0.11872486114501954,0.08316386263370516,0.010257959365844727,4.995929956436157,39.44360947608948,2.3317530632019037,0.00000000000004077923448261995
9,4,0.10122486114501954,0.07450136263370517,0.010257959365844727,4.995929956436157,56.88110947608948,3.069253063201904,0.00007668012778813286
9,5,0.10122486114501954,0.07419198763370514,0.010257959365844727,4.995929956436157,39.16235947608948,2.0942530632019043,0.00000000000000000000000005722532799599425
9,6,0.12872486114501955,0.09368261263370516,0.010257959365844727,4.995929956436157,58.84985947608948,2.3567530632019036,0.5116072464720538
9,7,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.38110947608948,3.0317530632019043,0.002441768784702713
9,8,0.13144821166992182,0.09045537574291233,0.012846589088439941,4.994978308677673,90.48908114433289,0.7835594177246094,0.0007303894353455569
9,9,0.10122486114501954,0.07542948763370518,0.010257959365844727,4.995929956436157,61.09985947608948,3.0317530632019043,0.009161024131497353
